article_id,og_title,og_content,og_date_published,og_created_at,accident_datetime,is_applicable_accident,street,city,number_injured,accident_severity,vehicle_type,driver_age,driver_gender
492026,"Case continues of drunk driver in Baħar iċ-Ċagħaq crash, driver granted bail","A woman involved in a Baħar ic-Cagħaq collision that left a motorcyclist seriously injured has been granted bail. Yoana Valentinova Gatt, a 44-year-old Bulgarian national living in St Paul’s Bay, admitted earlier this week to causing grievous bodily harm through negligence to the motorcyclist, damaging the victim’s motorcycle, driving under the influence and drink driving. She denies the reckless driving charge, and the case continues with respect to that charge. The incident took place on August 17 when Valentinova Gatt hit the motorcycle from the rear, injuring its driver, a 53-year-old Belgian national living in Gżira. Eyewitnesses who testified earlier this week explained how five men had lifted the woman’s car, which had its engine still running, to free the trapped motorcyclist. The motorcyclist was placed in the recovery position until the emergency services arrived at the scene. A breathalyser test revealed Valentinova Gatt was six times over the legal limit, with the test marking 124.9 μg/100ml (microgrammes of alcohol per 100ml breath). On Friday morning, the court granted the woman bail against a €2,000 deposit and a €10,000 personal guarantee. She was ordered to sign the bail book twice a week. Magistrate Antoine Agius Bonnici presided. Police inspector Nathan Bugeja prosecuted. Legal aid lawyer Nadya Fiott appeared for the accused.",29/08/2025,2025-08-29 09:45:21.422834+00,17/08/2025 16:00,TRUE,coast road,Naxxar,0,Grievious,Car,44,F
492026,"Case continues of drunk driver in Baħar iċ-Ċagħaq crash, driver granted bail","A woman involved in a Baħar ic-Cagħaq collision that left a motorcyclist seriously injured has been granted bail. Yoana Valentinova Gatt, a 44-year-old Bulgarian national living in St Paul’s Bay, admitted earlier this week to causing grievous bodily harm through negligence to the motorcyclist, damaging the victim’s motorcycle, driving under the influence and drink driving. She denies the reckless driving charge, and the case continues with respect to that charge. The incident took place on August 17 when Valentinova Gatt hit the motorcycle from the rear, injuring its driver, a 53-year-old Belgian national living in Gżira. Eyewitnesses who testified earlier this week explained how five men had lifted the woman’s car, which had its engine still running, to free the trapped motorcyclist. The motorcyclist was placed in the recovery position until the emergency services arrived at the scene. A breathalyser test revealed Valentinova Gatt was six times over the legal limit, with the test marking 124.9 μg/100ml (microgrammes of alcohol per 100ml breath). On Friday morning, the court granted the woman bail against a €2,000 deposit and a €10,000 personal guarantee. She was ordered to sign the bail book twice a week. Magistrate Antoine Agius Bonnici presided. Police inspector Nathan Bugeja prosecuted. Legal aid lawyer Nadya Fiott appeared for the accused.",29/08/2025,2025-08-29 09:45:21.422834+00,17/08/2025 16:00,TRUE,coast road,Naxxar,1,Grievious,Motorbike,53,M
492029,Skip and run: truck smashes Rabat balcony and flees,"A truck hit the balcony of a Rabat home and kept going without stopping - and the property owner says it is the second time a truck has damaged the house. The balcony subsequently had to be dismantled as it was deemed unsafe following the impact.  Cyril Spiteri Staines and his wife received a call from ""shocked"" neighbours just after 9pm on Wednesday, who told them a truck had hit their Rabat property and kept going.  Neighbours told them they saw the vehicle responsible but did not note its number plate as it was too dark to see.  “I am more angry than shocked. This savage just breaks our property and drives off like nothing happened,” said Spiteri Staines, 53. Neighbours described the truck as a skiploader without a skip on the back.  The couple live in St Julian's and the Rabat property is currently unoccupied.   Police and Civil Protection Department officials arrived on site shortly after being informed. A report was filed and, after assessing the damage, authorities decided the balcony was too dangerous to leave standing. It was pulled down shortly afterwards. “I tip my hat to the authorities; they did an outstanding job on our end,” said Spiteri Staines.    “Unbelievably, this isn’t even the first time that our house was hit by a truck,” he added. Spiteri Staines explained that around a decade ago, the same house, but on the side facing Triq Tal-Virtù, was damaged when a truck carrying animal feed crashed into it. That time, the driver took responsibility. He said he hoped the outcome this time would be the same. “If the person who crashed into our place was in any way a responsible person, they would have stopped to assess the damage and take accountability, but they didn’t. So now we want them caught and for them to fix the damage.” He is appealing to anyone who may have witnessed the incident or has CCTV footage to contact him at cspiteristaines@gmail.com.",29/08/2025,2025-08-29 09:45:22.303555+00,27/08/2025 0:00,FALSE,none,Rabat,0,not injured,skiploader,none,none
492115,Motorcyclist grievously injured in Marsa crash,A motorcyclist was grievously injured on Friday afternoon after he was involved in a collision with a car in Marsa. The accident happened at around 3.15pm in Triq Emmanuele Luigi Galizia. The 55-year old man who is from Birżebbuġa was riding his Daelim motorbike when he was involved in a collision with a BMW 318 driven by a 33-year old woman from Luqa. A 74-year old man also from Luqa was a passenger in the car. The motorcyclist was given first aid on site before being transferred to Mater Dei Hospital where he was found to have sustained grievous injuries. Police investigations are under way.,29/08/2025,2025-08-29 16:50:29.01727+00,29/08/2025 15:15,TRUE,Triq Emmanuele Luigi Galizia,Marsa,1,Grievious,Motorbike,55,M
492115,Motorcyclist grievously injured in Marsa crash,A motorcyclist was grievously injured on Friday afternoon after he was involved in a collision with a car in Marsa. The accident happened at around 3.15pm in Triq Emmanuele Luigi Galizia. The 55-year old man who is from Birżebbuġa was riding his Daelim motorbike when he was involved in a collision with a BMW 318 driven by a 33-year old woman from Luqa. A 74-year old man also from Luqa was a passenger in the car. The motorcyclist was given first aid on site before being transferred to Mater Dei Hospital where he was found to have sustained grievous injuries. Police investigations are under way.,29/08/2025,2025-08-29 16:50:29.01727+00,29/08/2025 15:15,TRUE,Triq Emmanuele Luigi Galizia,Marsa,1,Grievious,car,33,F
492291,87-year-old woman injured after being run over in Qormi,"Tista' taqra bil- Malti.
An 87-year-old woman from Qormi was hospitalised today after she was run over in Qormi this morning.
The incident occurred at approximately 7:30am on Triq l-Imdina, Qormi. Initial police investigations indicate that the woman was hit by a vehicle driven by a 68-year-old man, also a resident of Qormi.
A medical team attended to the woman at the scene before she was transported to the hospital by ambulance. She has been certified as having sustained grievous injuries.
Police investigations are ongoing.
A previous version of this article incorrectly stated the location of the accident. The police have since clarified that the incident occurred on Triq l-Imdina, Qormi, and not Vjal il-Kottoner, Fgura. We apologise for this error.",31/08/2025,2025-08-31 17:34:54.560629+00,31/08/2025 7:30,TRUE,Triq l-Imdina,Qormi,1,Grievious,unknown,68,M
492646,Maltese couple killed in Sicily head-on collision with truck,"An elderly Maltese couple were killed in a car accident on a Sicily motorway on Wednesday.  Sources confirmed the husband, aged 73, and his 69-year old wife were driving a Toyota Yaris with a Maltese registration number plate on the Catania – Ragusa motorway close to Lentini when they were involved in a head-on collision with a truck at 3pm. Local radio station Radio Una Voce Vicina reported that emergency services from Augusta, the fire brigade and a helicopter ambulance were called on site.  The couple were extracted from the car but medical officers confirmed they had been killed on impact, reports said. The bodies were transferred to the mortuary at Lentini hospital.   The motorway was closed in both directions for several hours during the investigation. Both vehicles were taken away as part of the investigations at the request of authorities in Siracusa.  More to follow.",03/09/2025,2025-09-03 16:47:20.997374+00,03/09/2025 15:00,FALSE,Catania–Ragusa motorway,Lentini,1,Fatal,car,73,M
492646,Maltese couple killed in Sicily head-on collision with truck,"An elderly Maltese couple were killed in a car accident on a Sicily motorway on Wednesday.  Sources confirmed the husband, aged 73, and his 69-year old wife were driving a Toyota Yaris with a Maltese registration number plate on the Catania – Ragusa motorway close to Lentini when they were involved in a head-on collision with a truck at 3pm. Local radio station Radio Una Voce Vicina reported that emergency services from Augusta, the fire brigade and a helicopter ambulance were called on site.  The couple were extracted from the car but medical officers confirmed they had been killed on impact, reports said. The bodies were transferred to the mortuary at Lentini hospital.   The motorway was closed in both directions for several hours during the investigation. Both vehicles were taken away as part of the investigations at the request of authorities in Siracusa.  More to follow.",03/09/2025,2025-09-03 16:47:20.997374+00,03/09/2025 15:00,FALSE,Catania–Ragusa motorway,Lentini,1,Fatal,car,69,F
492646,Maltese couple killed in Sicily head-on collision with truck,"An elderly Maltese couple were killed in a car accident on a Sicily motorway on Wednesday.  Sources confirmed the husband, aged 73, and his 69-year old wife were driving a Toyota Yaris with a Maltese registration number plate on the Catania – Ragusa motorway close to Lentini when they were involved in a head-on collision with a truck at 3pm. Local radio station Radio Una Voce Vicina reported that emergency services from Augusta, the fire brigade and a helicopter ambulance were called on site.  The couple were extracted from the car but medical officers confirmed they had been killed on impact, reports said. The bodies were transferred to the mortuary at Lentini hospital.   The motorway was closed in both directions for several hours during the investigation. Both vehicles were taken away as part of the investigations at the request of authorities in Siracusa.  More to follow.",03/09/2025,2025-09-03 16:47:20.997374+00,03/09/2025 15:00,FALSE,Catania–Ragusa motorway,Lentini,0,Fatal,van,none,none
492654,Maltese couple killed in Sicily crash named as Doris and Manuel Buhagiar,"Tributes have started pouring in for the Maltese couple who lost their lives in a car accident in Sicily on Wednesday. Former police officer PC 574 Manuel Buhagiar, 73, and his wife Doris, 69, from Żebbuġ died on impact when their Malta-registered Toyota Yaris was involved in a head on collision with a truck on the Catania - Ragusa state road near the exit to Lentini. In a Facebook post on Wednesday evening, the Malta Police Union extended its ""heartfelt condolences"" to the family.  A relative, Jenny Barbara Buhagiar, expressed her ""shock"" at the unexpected news. ""Cannot believe it! It was already sad enough when the news came out without any names, but just foudn out who they are and Manuel was my father's cousin. What an unexpected shock tonight,"" she wrote on Facebook. In a brief statement, the Foreign Ministry said it was in close contact with the family  and assisting them.",03/09/2025,2025-09-03 19:52:02.760787+00,03/09/2025 15:00,FALSE,Catania–Ragusa motorway,Lentini,2,Fatal,car,73,M
492654,Maltese couple killed in Sicily crash named as Doris and Manuel Buhagiar,"Tributes have started pouring in for the Maltese couple who lost their lives in a car accident in Sicily on Wednesday. Former police officer PC 574 Manuel Buhagiar, 73, and his wife Doris, 69, from Żebbuġ died on impact when their Malta-registered Toyota Yaris was involved in a head on collision with a truck on the Catania - Ragusa state road near the exit to Lentini. In a Facebook post on Wednesday evening, the Malta Police Union extended its ""heartfelt condolences"" to the family.  A relative, Jenny Barbara Buhagiar, expressed her ""shock"" at the unexpected news. ""Cannot believe it! It was already sad enough when the news came out without any names, but just foudn out who they are and Manuel was my father's cousin. What an unexpected shock tonight,"" she wrote on Facebook. In a brief statement, the Foreign Ministry said it was in close contact with the family  and assisting them.",03/09/2025,2025-09-03 19:52:02.760787+00,03/09/2025 15:00,FALSE,Catania–Ragusa motorway,Lentini,0,Fatal,van,none,none
492806,Two injured following Gżira traffic accident,"Two men were injured on Thursday afternoon following a traffic accident on Gżira front.  The police were informed of the accident at around 6.15pm in Triq ix-Xatt, when a 24-year-old moped driver, from Tarxien, riding a Surron Light Bee, was involved in a collision with a Honda NSC110 driven by a 35-year-old Libyan from Żurrieq.  A medical team was called to the scene, and both men were rushed to Mater Dei Hospital.  Later, the 35-year-old man was certified to have sustained serious injuries. The other driver was certified as slightly injured. Police investigations are still ongoing.",05/09/2025,2025-09-05 10:25:20.75823+00,04/09/2025 18:15,TRUE,Triq ix-Xatt,Gżira,1,Serious,Motorbike,24,M
492806,Two injured following Gżira traffic accident,"Two men were injured on Thursday afternoon following a traffic accident on Gżira front.  The police were informed of the accident at around 6.15pm in Triq ix-Xatt, when a 24-year-old moped driver, from Tarxien, riding a Surron Light Bee, was involved in a collision with a Honda NSC110 driven by a 35-year-old Libyan from Żurrieq.  A medical team was called to the scene, and both men were rushed to Mater Dei Hospital.  Later, the 35-year-old man was certified to have sustained serious injuries. The other driver was certified as slightly injured. Police investigations are still ongoing.",05/09/2025,2025-09-05 10:25:20.75823+00,04/09/2025 18:15,TRUE,Triq ix-Xatt,Gżira,1,Serious,Scooter,35,M
492962,Watch: Mildred’s last selfie of joy before death struck,"Less than an hour before she was fatally struck by a car, Mildred Azzopardi shared a final snapshot of the simple joys she cherished most: tea and cheesecakes by the sea with her husband. At 9.10pm, the 62-year-old mother posted a selfie in the family WhatsApp group, ‘The Fam’, captioned in Maltese: “bela te u pastizzi tal-Serkin u ħallieh ħa jħabbat” (a cup of tea and Serkin cheesecakes and let it roll), signing off with an angel emoji. By 9.45pm, tragedy had struck. “She sent it with a smiley of an angel – thankfully, we all saw it,” recalled her children Cain, 35, Janice, 32, Amy, 26, and Maria, 22. Speaking for the first time since the accident that claimed their mother’s life and left their father still in hospital, the siblings described how the crash turned their world upside down in an instant.  “Every night when we were little. she would tell us good night and remind us: ‘You are not alone’. As kids, it gave us the chills. And she was right – we are not alone. The support has been overwhelming. At least we have one another. When one of us breaks down, the others help,” they say.",07/09/2025,2025-09-07 05:05:26.151226+00,07/09/2025 21:10,FALSE,none,none,1,Fatal,car,none,none
493044,Motorcyclist seriously injured in Luqa crash,"A motorcyclist was rushed to the hospital on Sunday afternoon after a crash in Luqa.  The police said the accident happened at around 1.30pm in Triq l-Ewwel Titjira. According to investigations, a Citroen DS3 driven by a 35-year-old man, a Żurrieq resident, and a Hyosung XRX driven by a 62-year-old man were involved in the accident.  A medical team was called to the scene, and the motorcyclist was taken to Mater Dei Hospital via ambulance. He was later certified as having suffered serious injuries.  Police investigations are ongoing.",07/09/2025,2025-09-07 16:14:54.482253+00,07/09/2025 13:30,TRUE,Triq l-Ewwel Titjira,Luqa,1,Serious,Car,35,M
493044,Motorcyclist seriously injured in Luqa crash,"A motorcyclist was rushed to the hospital on Sunday afternoon after a crash in Luqa.  The police said the accident happened at around 1.30pm in Triq l-Ewwel Titjira. According to investigations, a Citroen DS3 driven by a 35-year-old man, a Żurrieq resident, and a Hyosung XRX driven by a 62-year-old man were involved in the accident.  A medical team was called to the scene, and the motorcyclist was taken to Mater Dei Hospital via ambulance. He was later certified as having suffered serious injuries.  Police investigations are ongoing.",07/09/2025,2025-09-07 16:14:54.482253+00,07/09/2025 13:30,TRUE,Triq l-Ewwel Titjira,Luqa,1,Serious,Motorbike,62,M
493121,"Minimum three years’ jail for drunk, drugged drivers guilty of manslaughter","A driver found guilty of mans-laughter while under the influence of drugs or alcohol will face a minimum sentence of three years’ effective imprisonment, according to draft legislation. The government had previously announced mandatory prison sentences for involuntary homicide if a driver kills someone either while over the alcohol limit or with any drugs in their system. The recently published draft legislation, and soon to be debated in parliament, establishes a minimum sentence. “Where an offence against sub-article 1 or 2 (involuntary homicide) is committed by reason of the offender having driven a motor vehicle while under the influence of alcohol or drugs, a minimum punishment of three years’ imprisonment shall apply in every case,” the draft legislation reads. Currently, the law imposes a maximum sentence of four years’ imprisonment if a person is killed out of negligence, and a 10-year sentence if more than one is killed or injured. The draft law further explicitly states that the judiciary cannot provide a lesser punishment than the minimum sentence. It also adds that the Probation Act cannot apply in cases of drink or drug driving. Last week, the government announced it plans to start random roadside testing for drink and drug driving. It also announced its intention to introduce mandatory prison sentences for behind-the-wheel manslaughter if the driver was over the alcohol limit or had drugs in their system.   When the law is in force, the police will be equipped with handheld drug tests, which check for the seven types of illegal drugs and their derivatives. To conduct the test, the police officer needs to scrape the driver’s tongue with a swab, which is then inserted into a plastic holder before being inserted into the testing device. If there is a positive result, the next step is to take another sample to confirm the results – this time via a saliva swab that is tested in a lab. However, the draft legislation published last week also accounts for cases when a driver is unconscious following an accident. In such circumstances, where a driver cannot consent to an oral exam, the police, following a magistrate’s order, will have the power to conduct a blood test. The blood test, conducted by a medical professional, will only happen following a magistrate’s order, the law states. “The idea is that if a driver is unconscious or unable to give the oral exam, or cannot give consent for the exam, there is still something to test if drugs or alcohol are in the system,” according to a source working on the legislation. Another provision requires prosecutors to request that an accused’s driver’s licence be suspended if they are facing charges of vehicular manslaughter. “The decree of the Court of Magistrates shall be immediately enforceable but shall be subject to an appeal by an application filed within five (5) days before the Criminal Court,” the proposed law states. The court’s decision may be revised and/or made subject to conditions the court deems fit. The legislation is being pushed after a series of road incidents sparked by drink or drug driving this summer, some of which have been fatal. The Authority for the Responsible Use of Cannabis is in favour of the government’s drive to introduce roadside alcohol and drug testing. But it has recommended that roadside drug testing focus on whether a driver is under the effects of cannabis, rather than whether there is any trace of it in the body, because “it is impairment that poses a real risk to road safety”.",09/09/2025,2025-09-09 04:46:37.467455+00,09/09/2025 0:00,FALSE,,,,,,,
493212,Birkirkara aqueduct arch collapses after traffic accident – council,"An aqueduct arch in Birkirkara collapsed after a traffic accident in the area, the local council said Tuesday evening, while calling for swift repair works ahead of the beginning of the new scholastic year. In a statement, the council said, “some weeks ago, one of the arches of the historic aqueduct located in our locality collapsed due to a traffic accident that occurred in the area”. While no further details about the accident were provided, in July part of the historic Wignacourt aqueduct in Mrieħel was closed off for checks after a truck hit one of the arches as it joined the Rabat road. An architect was appointed by the Superintendence of Cultural Heritage to evaluate and prepare a report on the damage, with repair works to be carried out “by the relevant authorities”, the council said.  “The council wishes to emphasise that it is not within its remit to carry out these works, nor does it hold any legal or technical responsibility for the repair of the arch”, it said. “Nevertheless, the council has been actively and continuously putting pressure and engaging to ensure that these works are undertaken as soon as possible.” The council said the pending repairs were “particularly important” due to the new school year starting later this month, with it “very aware of the traffic pressure that already exists in the area – pressure that has increased due to the closure of this arch”. It “strongly appealed” to authorities ""to make every effort to ensure that the necessary works are carried out without further delay"". The Birkirkara community and residents “deserve a serious and immediate solution to this inconvenience that has persisted for too long”, the council said. The aqueduct was built on the orders of Grand Master Wignacourt, for whom it is named, to carry water from springs in Dingli and Rabat to Valletta. It was inaugurated in April 1615. This is not the first time the historic structure was damaged; in August 2018, one of the arches was damaged when the driver of a large concrete-mix truck ignored traffic signs and tried to drive through, damaging the central corbel stone of the arch. The council statement was signed by mayor Desirei Grech and executive secretary Christine-Jo Mansueto.",09/09/2025,2025-09-09 20:01:09.002407+00,09/09/2025 0:00,TRUE,Wignacourt Aqueduct,Birkirkara,none,not injured,van,none,none
493223,No entry sign put up at Mġiebaħ Bay as danger looms right on top of bathers,"The Public Works authorities on Tuesday evening placed a ‘Danger no entry’ warning sign at Mġiebaħ Bay, hours after Times of Malta queried a lack of safety measures in place and four months after a government report identified unstable rock formations as a “significant risk to public safety”.  The report had said that action should be taken “as soon as possible to prevent any avoidable incidents”.  It remains unclear whether any further safety measures will follow the placement of the no-entry sign. Mġiebaħ Bay, in Mellieħa’s Selmun area, is a swimming spot favoured by those wanting to avoid crowds. Pictures posted on social media and others taken by Times of Malta show deep cracks in rock formations just above a flat, clay part of Mġiebaħ that is popular with bathers.  Frenki Dragan Crnjakovic, who flagged the issue on the Facebook group ‘The BEST of Malta’, said he highlighted the issue last year. “A huge chunk of rock is waiting for its moment to crash into the sea. I wrote about this last year but it seems my post didn’t reach many people. Be kind – share with your friends. I believe that it will also reach the official services that will mark or fence off these dangerous areas,” he said.  Mellieħa mayor Gabriel Micallef said he first reported the issue to the police and several government entities last April. He pointed to a particular rock formation that seemed close to dislodging onto the crowd. By May, a report commissioned by the police and drawn up by the Public Works Department’s Project Design and Engineering Directorate confirmed the danger. “It has been observed that large boulders are gradually becoming dislodged due to ongoing coastal erosion,” the report, dated May 9, says. “This natural process is giving rise to areas that pose a significant risk to public safety, especially as the summer season approaches and the bay is expected to attract a high number of visitors for sunbathing and swimming,” it says. The report said that, besides the cracks in the rock formation highlighted by Micallef, other rock formations in other parts of the bay were dangerous. “In view of the above, I strongly recommend that a qualified geotechnical engineer be urgently commissioned to carry out a comprehensive assessment of the site. The objective of this evaluation should be to identify zones of potential danger and advise on any necessary mitigation measures,” the report says. “Given the imminent increase in public use of this location, this assessment should be undertaken as soon as possible to prevent any avoidable incidents.” Correspondence provided to Times of Malta by the Mellieħa mayor shows that the Lands Authority was alerted to the problem. Micallef said that the last communication he had from the authority was in June, when the Lands Authority and the council agreed to install danger signs. “Kindly note that danger signs have been ordered and I will update you with the date of installation,” the e-mail, dated June 24, said. Questions have been sent to the lands ministry. Last year, 22-year-old Mirabelle Falzon died when she was hit by falling rocks at a popular spot in an area known as Munxar, in the limits of St Thomas Bay. The ruins of an 18th-century military battery, known as Riħama, are perched on the cliff overlooking the site. After the incident, several signs were put up, warning that swimming in the area is prohibited, and a fence was erected around the battery itself.  A magisterial inquiry into the tragedy said reports about the dangerous state of the coastal battery in Marsascala, made in the months and years before the collapse killed Falzon, were lost in the bureaucracy of government entities.  The magistrate recommended that a single entity should be responsible for receiving reports about state-owned and private buildings, as well as abandoned buildings and structures like bastions and cliffs that presented a danger to the public. In a statement reacting to the conclusions, the government said it will be implementing the court’s recommendation for there to be one entity “that will receive reports about government buildings or private buildings, as well as about walls, cliffs, or abandoned buildings that pose a danger to the public”.",10/09/2025,2025-09-10 06:06:18.32888+00,09/09/2025 0:00,FALSE,,,,,,,
493372,Motorcyclist seriously injured after losing control of motorbike,"A motorcyclist was left with serious injuries after a traffic accident on Thursday morning.   In a statement, police said the 33-year-old man appeared to have lost control of the Wottan Storm motorcycle he was riding at around 7.30am on Dun Karm Street, Msida.  He was treated at the scene before being taken to Mater Dei Hospital, where his injuries were certified as serious.   Investigations are ongoing.",11/09/2025,2025-09-11 11:59:23.759367+00,11/09/2025 7:30,TRUE,Dun Karm Street,Msida,1,Serious,Motorbike,33,M
493340,Watch: ‘Animals are treated better than us construction workers’,"Restrictive road closure rules are forcing construction workers to start late and work through the hottest part of the day, contractors say. Veteran contractor Albert Tanti, who has been in the building business for nearly four decades, criticised current Transport Malta regulations, telling Times of Malta that “animals are treated better than construction workers” because while horses are banned from working during peak hours, protections for construction workers are much weaker.   Transport Malta sticks to its guns Transport Malta has no intention of changing the regulations. In a reply to questions, a spokesperson defended the authority’s policy, arguing the 9.30am restriction is essential to reduce traffic congestion “during peak morning hours when thousands commute to work, school or to obtain other services”. “Closing residential streets earlier would risk significant disruption to traffic flow and limit emergency access,” he said. He said the authority does, however, consider exceptions on a case-by-case basis. In areas where a closure wouldn’t affect schools or traffic flow, a permit might be granted for an earlier start.  He said the authority is open to discussing specific cases with contractors to find practical solutions. “Where possible, Transport Malta seeks to assist works through measures such as temporary permits, phased closures or coordination with local councils to balance community needs and workers’ safety,” he said. But Tanti and the building contractors’ association argue that due to the policy, workers often do not begin work until 11am – the hottest part of the day – due to the time it takes to set up and get materials on site. He said starting work later also means they must finish later. Working at night would hardly solve the problem and would create even more inconveniences for residents, he added. Allowing contractors to close side streets at 7am would be in everyone’s best interest, including the neighbours, he insisted, because the site would be completed earlier. And even with an earlier permit, they would not be able to start the actual work before 8am anyway, giving commuters a clear window before they leave for work, he said.",11/09/2025,2025-09-11 08:57:09.346024+00,11/09/2025 7:00,FALSE,,,,,,,
493542,Watch: The moment car crashes into Marsa building,"Four men escaped injury when the driver lost control of his car and smashed into the facade of a building in Marsa causing some damage. The incident happened on Friday afternoon in Triq Isouard when CCTV footage captured a Mercedes driving round a corner at the top of the street, swerving across the opposite lane and crashing with some speed, climbing the pavement and into the facade of a private residence.  Just seconds earlier, a woman was walking in the street on the opposite side of the road but she stepped off the road and onto the safety of the pavement just as the car crashed into the building opposite. The Mercedes also hit the back of a Citroen parked outside the building, shoving it slightly forward. The four men climbed out of the vehicle seemingly unharmed as they surveyed the extensive damage caused both to the front of the car and to the facade. Stones were seen falling off the facade after the impact. It is not yet known if the owners of the residence were at home at the time of the accident. LESA CEO Svetlick Flores said ""this is normal business for us to see a collision involving a vehicle and a building or a fence"". Last month, a cab driver crashed into a hairdressing salon in Santa Venera causing more than €10,000 in damages. The driver was charged with drink driving.  This is a developing story. More to follow.",12/09/2025,2025-09-12 16:22:40.177665+00,12/09/2025 0:00,TRUE,Triq Isouard,Marsa,0,not injured,car,none,M
493598,‘All hell broke loose’: Marsa resident recounts crash that damaged his home,"Ray Piscopo’s wife was carrying their three-year-old granddaughter to take her outside when, just as she placed her hand on the door lock, a deafening blast rang out. Shattered glass and falling masonry followed. In terror, the 70-year-old screamed: “A bomb, a bomb, a bomb.” It was the moment when a Mercedes crashed into the façade of their Marsa home on Friday afternoon. CCTV footage captured the moment the driver lost control of the vehicle at the corner of Triq Isouard, swerved and crashed into the façade of the artist and engineer’s family home.",13/09/2025,2025-09-13 10:41:19.213654+00,12/09/2025 0:00,TRUE,Triq Isouard,Marsa,0,not injured,Car,none,M
493570,"€25,000 licence surrender scheme planned for ‘coming weeks’","The government initiative to pay drivers €25,000 to give up their licence is set to come into effect within “a matter of weeks” and will target young people, Transport Minister Chris Bonett said. “I’m hoping that, in a few weeks, we will be announcing it. It’s not going to take months; it’s a matter of some finishing touches,” the minister said. Bonett announced the ‘Surrender Your Licence’ scheme in March, explaining that it will offer car drivers an annual payment of €5,000 for five years in exchange for giving up their driving licence during that period. At the time, he set himself a deadline of the end of June. However, at the end of June, Bonett said the scheme was yet to be finalised.  The transport minister said the government’s plan to reduce traffic, announced earlier this year, is still under way. Yesterday, Bonett also gave an update on plans for a new ferry connection to Gozo from Sliema and St Paul’s Bay. In July, the minister announced that the government had issued a call for a tender, adding that the year-round  service was expected to start “between the middle and end of August”. But the ambitious plan to launch the fast ferry service this summer ran aground after a ferry company complained that the tender included deadlines and conditions that go against EU rules. Yesterday, Bonett said the tender objections meant the process had to stop until the Public Contracts Review Board ruled on the matter. He said a sitting of the board is set for October 9. “I would love to tell you that the service will begin from tomorrow because we are ready to go. But now, we must allow justice and good governance to proceed.”",13/09/2025,2025-09-13 04:34:10.092265+00,12/09/2025 0:00,FALSE,,,,,,,
493702,Motorbike driver and cyclist suffer grievous injuries in Żabbar,"A motorbike driver and a teenage cyclist both suffered grievous injuries in an accident in Żabbar The incident happened at around the same time as hundreds of bicycles and motorcyclists were arriving from the Our Lady of Graces Pilgrimage that ends in Żabbar.  A police statement stated that the incident occurred at approximately 1:30 p.m. at Triq Bajada.  ""Preliminary investigations show that the incedent involved a Honda motorbike driven by a 52-year-old man from Żabbar and a 14-year-old boy on a bicycle also from Żabbar"".   ""After a medical team provided first aid, they were taken to hospital and were certified to be suffering from grievous injuries"" the police statement said.  Police investigations are ongoing.",14/09/2025,2025-09-14 16:09:00.605985+00,14/09/2025 13:30,TRUE,Triq Bajada,Żabbar,1,Grievious,Motorbike,52,M
493702,Motorbike driver and cyclist suffer grievous injuries in Żabbar,"A motorbike driver and a teenage cyclist both suffered grievous injuries in an accident in Żabbar The incident happened at around the same time as hundreds of bicycles and motorcyclists were arriving from the Our Lady of Graces Pilgrimage that ends in Żabbar.  A police statement stated that the incident occurred at approximately 1:30 p.m. at Triq Bajada.  ""Preliminary investigations show that the incedent involved a Honda motorbike driven by a 52-year-old man from Żabbar and a 14-year-old boy on a bicycle also from Żabbar"".   ""After a medical team provided first aid, they were taken to hospital and were certified to be suffering from grievous injuries"" the police statement said.  Police investigations are ongoing.",14/09/2025,2025-09-14 16:09:00.605985+00,14/09/2025 13:30,TRUE,Triq Bajada,Żabbar,1,Grievious,Bicycle,14,M
493664,Man seriously injured after crashing into pole,"A man was left with serious injuries on Saturday night after crashing his car into a pole on the pavement next to a roundabout in Paola. Police said initial investigations suggest the 54-year-old man from Marsa lost control of the Honda Fit he was driving, leading him to crash into the roadside pole on Triq il-Perit Dom Mintoff. The man, a Marsa resident, was treated at the scene before being taken to Mater Dei Hospital, where his injuries were certified as serious. Investigations are continuing.",14/09/2025,2025-09-14 07:59:24.953104+00,13/09/2025 0:00,TRUE,Triq il-Perit Dom Mintoff,Paola,1,Serious,car,54,M
493670,Two men seriously injured in separate traffic accidents,"Two men were seriously injured in two separate traffic accidents on Saturday night.   The first accident occurred at around 11pm on the St Paul’s Roundabout, when a 69-year-old man, a resident of the area, collided with the pavement while driving his Mercedes B180, flipping his car and leaving it upside down in a field to the side of the road. The second accident occurred at around 1.30am on Triq Mikiel Anton Vassalli in Msida, when a Honda CB650 motorcycle driven by a Ta’ Xbiex man, 34, was involved in a collision with a Mazda Demio driven by a 24-year-old man from Vittoriosa. Medical staff attended both scenes, with the 69-year-old man and the motorcyclist taken to Mater Dei Hospital for further treatment, where their injuries were certified as serious. Investigations are continuing.",14/09/2025,2025-09-14 09:01:10.231708+00,13/09/2025 23:00,TRUE,St Paul’s Roundabout,San Pawl,1,not injured,car,69,M
