article_id,url,source_name,source_url,title,subtitle,author_name,publish_date,content,top_image_url,top_image_caption,created_at,tags,categories,is_road_accident,accident_time,accident_date,accident_datetime,time_confidence,accident_is_weekend,publication_delay_hours,time_of_day_category,is_holiday,is_event,is_school_holiday
3989,https://timesofmalta.com/article/crash-bus-car-busy-blata-lbajda-road-causes-traffic-tailback.1102673,Times of Malta,https://timesofmalta.com,Crash between bus and car on busy Blata l-Bajda road causes traffic tailback,No one was injured,Times of Malta,19/12/2024,"Updated 6.50pm A crash between a private vehicle and a public bus on Triq Dicembru Tlettax in Blata l-Bajda caused a traffic tailback on the busy street at peak hours. Motorists told Times of Malta the crash happened on the Marsa-bound lane, not far from Our Lady of the Miraculous Medal church. The police said no one was injured in the crash. Malta Public Transport said in a statement that according to CCTV footage, the bus was stationary at the bus stop for some time before the collision. ""No injuries were reported. The company thanks the authorities for their immediate assistance.""",https://cdn-attachments.timesofmalta.com/f466c6359b112cb0fd5a75943e9b021fd2c6ba63-1734626266-81a903fa-1920x1280.jpg,The crash happened on the Marsa-bound lane. Photo: Google Maps,2025-07-03 15:13:24.515299+00,"{Accident,Ħamrun,Marsa,National,Traffic}",{},1,,19/12/2024,19/12/2024 0:00,Low,0,0,Night (00:00-06:00),no,no,no
3991,https://timesofmalta.com/article/woman-seriously-injured-naxxar-traffic-accident.1102755,Times of Malta,https://timesofmalta.com,Woman seriously injured in Naxxar traffic accident,Initial investigations suggest she lost control of the motorcycle she was riding,Times of Malta,20/12/2024,"A 30-year-old woman from Birkirkara was taken to hospital with serious injuries after appearing to have lost control of the motorcycle she was riding. The accident occurred on Tul il-Kosta in Naxxar. The woman was treated at the scene before being taken to hospital, where her injuries were certified as serious. Police investigations are ongoing.",https://cdn-attachments.timesofmalta.com/72b71589f64c677325f9a5835c0fcd5af4b0a2d1-1734717836-ef325072-1920x1280.jpeg,The woman was taken to hospital. File photo.,2025-07-03 15:13:25.065219+00,"{Accident,National}",{},1,,20/12/2024,20/12/2024 0:00,Low,0,0,Night (00:00-06:00),no,no,yes
3976,https://timesofmalta.com/article/child-elderly-woman-seriously-injured-separate-traffic-accidents.1102746,Times of Malta,https://timesofmalta.com,Child and elderly woman seriously injured in separate traffic accidents,The accidents occurred in Birkirkara and Sliema,Times of Malta,20/12/2024,"A child and an elderly woman were left with serious injuries on Friday after being hit by a car in separate traffic accidents. The first incident occurred at around 11:30am on Triq in-Naxxar, Birkirkara, when a 72-year-old woman from Mosta was hit by a Peugeot 307 driven by a 43-year-old man from Marsaskala. Around 15 minutes later, a two-year-old child was hit by a Suzuki SX4 driven by a 44-year-old man from Mtarfa on Triq San Ġwann Bosco in Sliema. Both victims were treated at the scene before being taken to Mater Dei Hospital, where their injuries were certified as serious. Police investigations are ongoing.",https://cdn-attachments.timesofmalta.com/4c672b3c9b29177b1cc01fa5d732302d5a6c99e1-1734711260-eb23a816-1920x1280.jpeg,File photo: Matthew Mirabelli.,2025-07-03 15:13:21.448115+00,"{Accident,Birkirkara,National,Sliema}",{},1,11:30am,20/12/2024,20/12/2024 11:30,High,0,0,Morning (06:00-12:00),no,no,yes
3964,https://timesofmalta.com/article/two-motorcyclists-injured-fourvehicle-crash-triq-issalina.1102795,Times of Malta,https://timesofmalta.com,Two motorcyclists injured in four-vehicle crash on Triq is-Salina,One of the motorcyclists suffered serious injuries,Times of Malta,22/12/2024,"Updated 2.25pm Two motorcyclists were injured - one of them seriously - in a traffic accident on Triq is-Salini that involved three motorbikes and a car. The accident was reported at 9.30am close to Kennedy Grove on the southbound lane. It involved an Aprilia, a Honda and a Yamaha motorbike and a Mercedes driven by a 27-year-old woman.  The Aprilia's driver - a 31-year-old man from Qormi, and the  Honda's driver - a 40-year-old man from Mqabba, were taken to Mater Dei Hospital.  The 31-year-old suffered slight injuries while the 40-year-old was seriously injured. The third motorcyclist - a 29-year-old man from St Paul's Bay, and the Mercedes driver were not injured. According to initial indications, one of the motorcyclists lost control of his vehicle and crashed into the two other bikes and car.  Police investigations and a magisterial inquiry are ongoing.",https://cdn-attachments.timesofmalta.com/abad8a9004761218e1a36d211220fdc9437e2886-1734863813-5c23af44-1920x1280.jpg,The southbound lane has been closed to traffic. Photo: Matthew Mirabelli,2025-07-03 15:13:18.586768+00,"{Accident,National,Police,""St Paul’S Bay""}",{},1,9.30am,22/12/2024,22/12/2024 9:30,High,1,0,Morning (06:00-12:00),no,no,yes
3966,https://timesofmalta.com/article/cyclist-13-seriously-injured-car-mtarfa.1102800,Times of Malta,https://timesofmalta.com,"Cyclist, 13, grievously injured by car in Mtarfa",Accident reported at 10.15am,Times of Malta,22/12/2024,A 13-year-old girl was grievously injured when she was hit by a car while cycling along Triq Sir Philip Pullicino in Mtarfa. The police said in a statement the accident was reported at 10.15am on Sunday.  The car - a Ford B Max - was bring driven by a 25-year-old from Mtarfa. She was given first aid on site before being rushed to hospital. Police investigations are ongoing.,https://cdn-attachments.timesofmalta.com/980d155d9a1aecbf571c890c00d9c7f8a3096331-1734875690-1da8853a-1920x1280.jpg,File photo: Times of Malta,2025-07-03 15:13:19.044104+00,"{Accident,Mtarfa,National,Police}",{},1,10.15am,22/12/2024,22/12/2024 10:15,High,1,0,Morning (06:00-12:00),no,no,yes
3938,https://timesofmalta.com/article/carbus-collision-caused-long-traffic-jam-regional-road.1102822,Times of Malta,https://timesofmalta.com,Bus driver critically injured in crash with van on Regional Road,The accident caused long tailbacks on Monday,Times of Malta,23/12/2024,"A bus driver, 37, was critically injured in a collision with a van on the Regional Road on Monday morning.  The accident happened at 10.30am on a southbound lane just after the tunnels. The bus, which was not carrying passengers, ended up straddling the centre strip and debris was spread over a wide area, causing the closure of busy traffic lanes. An eyewitness said she saw the bus driver lying on the road with blood on his head. The van was driven by a 39-year-old woman from Naxxar who was not seriously hurt.",https://cdn-attachments.timesofmalta.com/9c0bc4b729b2a24da20055074e96cc4a0a9d3e5c-1734951586-e04d003a-1920x1280.jpg,The van damaged in the Regional Road accident. Photo Johnathan Borg.,2025-07-03 15:13:11.872025+00,"{National,Traffic}",{},1,10.30am,23/12/2024,23/12/2024 10:30,High,0,0,Morning (06:00-12:00),no,no,yes
3885,https://timesofmalta.com/article/man-injured-crashing-barriers-light-post-marsa.1102997,Times of Malta,https://timesofmalta.com,Man injured after crashing into barriers and light post in Marsa,The incident happened early in the morning on Triq Diċembru Tlettax,Times of Malta,27/12/2024,"A man was injured on Friday after an early morning crash that saw him colliding with traffic barriers in Marsa.  Police said in a statement that it was informed of a traffic collision on Triq Diċembru Tlettax at around 7.45am.  When officers arrived on the scene they found that a 36-year-old Turkish national, residing in Żabbar, had lost control of the Toyota Vitz he was driving and crashed into the barriers and a light post.  The man was given first aid on site but was later taken to Mater Dei hospital where he was certified as having sustained grievous injuries.  The Civil Protection Department were also on assisting on the site.  A police investigation into the matter is still ongoing.",https://cdn-attachments.timesofmalta.com/269439c01ddc2e4d4aed2dfddc07fa777df92bea-1735305729-746d68be-1920x1280.png,The driver crashed into the barriers and a light post on Triq Diċembru Tlettax. Photo: Google Maps,2025-07-03 15:12:57.890868+00,"{Accident,Marsa,National,Police}",{},1,7.45am,27/12/2024,27/12/2024 7:45,High,0,0,Morning (06:00-12:00),no,no,yes
3900,https://timesofmalta.com/article/woman-seriously-injured-traffic-accident-zejtun.1103010,Times of Malta,https://timesofmalta.com,Woman seriously injured in traffic accident in Żejtun,The accident occurred on Triq il-Ħotba shortly before midday,Times of Malta,27/12/2024,"A 62-year-old woman from Ħamrun was taken to hospital with serious injuries Friday after being involved in a traffic accident in Żejtun shortly before midday.  The accident occurred on Triq il-Ħotba.  Initial investigations suggest the Honda motorcycle ridden by the woman was involved in a collision with an Isuzu truck driven by a 25-year-old Ħal Luqa resident. The woman was treated at the scene before being taken to Mater Dei Hospital, where her injuries were certified as serious. Police investigations are ongoing.",https://cdn-attachments.timesofmalta.com/4c672b3c9b29177b1cc01fa5d732302d5a6c99e1-1735317357-848e50b2-1920x1280.jpeg,File photo: Matthew Mirabelli.,2025-07-03 15:13:01.702431+00,"{Accident,National,Żejtun}",{},1,,27/12/2024,27/12/2024 0:00,Low,0,0,Night (00:00-06:00),no,no,yes
3861,https://timesofmalta.com/article/we-soft-mother-calls-stricter-penalties-son-road-death.1103035,Times of Malta,https://timesofmalta.com,Mother calls for stricter penalties after son’s road death,Driver received suspended jail sentence and one-year driving ban after admitting to involuntary manslaughter,Claudia Calleja,29/12/2024,"The mother of a 21-year-old man who died in a traffic accident two years ago believes the courts are too lenient in suspending the licences of drivers responsible for serious or fatal collisions. Fiona Laferla’s son, Ben, was a passenger in a rental car driven by his friend, Maxime Asacha Muehlematter, when it crashed into a wall on Triq il-Madliena in Swieqi. Last month, Muehlematter received a suspended jail sentence and a one-year driving ban after admitting to involuntarily causing Ben’s death on September 24, 2022. Maltese traffic regulations stipulate a minimum driving ban of six months to a year, with courts having discretion over the final length based on the specific circumstances.  Lingering questions In court, it emerged that the front seatbelts were elongated but those at the back were stiff, indicating Ben and Flo had not been wearing them. After the crash, first aiders found Ben outside the car. A passer-by pulled him out to try to help. Max’s 17-year-old girlfriend initially claimed she was driving. She later admitted she lied, thinking her age would protect her from charges. She received a conditional discharge. A bottle of rum and another bottle of alcohol was found in the car, leading to public assumptions about the group’s behaviour. Fiona derides the “callous comments” and clarifies that Ben had had the bottle of rum for weeks. Fiona remains unconvinced about the reported speed of 35km/hr, noting that Ben’s injuries seemed too severe. “You know how many times my sister and I tried taking a sudden break at that speed to try to understand? I know that stupid things happen. In this case, there was a wall. But there are still questions.” The mother says the car safety element was never explored during the court case. “There is always a fault – but there are other things to consider that go beyond the driver: is the car properly maintained? Is the road too dark?” Fiona was hoping the court case would give her the answers. It did not, and she found it painful when a defence lawyer attempted to discredit Ben and Flo, even though they were sitting at the back. In the end, following a change of lawyer, Max admitted to causing Ben’s death. The prosecution withdrew charges relating to reckless and negligent driving as well as driving under the influence, because there was no material evidence that could lead to a conviction. “I wasn’t hoping Max goes to prison because I wasn’t out for vengeance. I don’t want to persecute the boy. Ben loved him. He was his friend. That was meant to be down the road and coming back. You don’t think it’s going to happen to you… Just because Ben is not here doesn’t mean Max cannot have a life.” And now, Fiona says, her mission is to keep Ben’s memory alive. One way of doing it by promoting a ‘Ben Lafesta’ charity event, among other events in the pipeline. “That keeps me going,” she says.",https://cdn-attachments.timesofmalta.com/f2ffc5418e071788e7931a93e11b5f9f5006033f-1735450014-545e0152-1920x1280.jpg,A police picture of the scene of the accident in Swieqi. Inset: Ben Laferla,2025-07-03 15:12:51.744643+00,"{Accident,Justice,National}",{},1,,29/12/2024,29/12/2024 0:00,Low,1,0,Night (00:00-06:00),no,no,yes
3834,https://timesofmalta.com/article/driver-paid-damages-never-accused-causing-court-hears.1103082,Times of Malta,https://timesofmalta.com,"Driver paid for damages he was never accused of causing, court hears","Motorist banned from driving for three months, 18 years after accident",Edwina Brincat,30/12/2024,"A driver who was conditionally discharged over a collision that took place 18 years ago, paid for damages to the other driver’s vehicle when he was never charged with causing such damages but only for injuries suffered by that driver’s passenger. Emanuel Gatt was targeted by criminal charges following the accident which took place in Triq il-Mithna, Qormi on December 17, 2006 when he was involved in a collision which resulted in grievous injuries to a woman in the other car. Gatt was subsequently prosecuted for careless and dangerous driving, driving under the influence of alcohol or drugs, having an alcohol level beyond the legal limits as well as causing grievous injuries to the woman. The proceedings dragged on until earlier this year, when the case was assigned to a new magistrate. Eighteen years down the line, Gatt registered an admission to three of the charges, including that related to the injuries involuntarily caused to the victim. When examining the evidence to determine whether Gatt was guilty of the other charges the court, presided over by Magistrate Donatella Frendo Dimech, observed that the only witness who testified in the proceedings was a medical doctor who confirmed that the victim fractured a left-hand finger. She also suffered neck and shoulder injuries. The injuries were classified as grievous because of the fracture Despite the fact that the doctor was the only witness, the proceedings dragged on for 17 years. A court minute dated March 28, 2008 indicated that the driver of the other car had claimed damages to the tune of €1700. That amount included court expenses. But what was most concerning was the fact that his name was not even mentioned in that court minute. Much less so did he testify, observed the magistrate when delivering judgment. Nor was there any receipt or a single scrap of documentary evidence to support his claim for damages. Yet, while the case dragged on, the accused made €300 payments to someone named Etienne Bugeja. He appeared to be a relative of the victim and was driving the car at the time of the crash. That fact was understood through the police current incident report which, however, was never confirmed on oath. The magistrate was “most astonished” by the fact that the court, as previously presided, had permitted such payments for damages allegedly caused to Bugeja’s car when the accused was never charged with causing damage to third party property but only for injuring the passenger. And although he claimed damages totalling €1700, Bugeja was never even formally identified in the court records. In light of such evidence and the circumstances of the case, the court cleared Gatt of the other charges whilst conditionally discharging him for 40 months over those charges he pleaded guilty to. When meting out punishment, the court took into consideration Gatt’s criminal record and the fact that the case had “inexplicably” dragged on for 17 years. The court also imposed a three-month driving ban.",https://cdn-attachments.timesofmalta.com/8bbd28c39f3098e6a20e2545605ab75983c416b5-1735556568-5ed4ea19-1920x1280.jpg,"Eighteen years after a traffic accident, a motorist has been banned from driving for three months.",2025-07-03 15:12:45.82801+00,"{Court,National,Traffic}",{},1,,30/12/2024,30/12/2024 0:00,Low,0,0,Night (00:00-06:00),no,no,yes
3766,https://timesofmalta.com/article/three-hospital-following-birkirkara-bypass-crash.1103309,Times of Malta,https://timesofmalta.com,Three in hospital following Birkirkara bypass crash,Collision between two cars reported at 7am on Sunday,Times of Malta,05/01/2025,"Updated 12.30pm Three people were taken to hospital on Sunday morning following a two-car collision on the Birkirkara bypass. Two of those involved were grievously injured, the police said.  The collision was reported at around 7am and involved a Honda Fit and Suzuki Swift.  A 72-year-old man driving the Honda and his 66-year-old female passenger, both from Iklin, had to be extracted from the vehicle with the help of Civil Protection Department officials. Both were taken to Mater Dei Hospital with grievous injuries.  A 28-year-old male from Żebbuġ who was driving the Suzuki was also taken to hospital but only suffered minor injuries in the crash. No details about their medical conditions were available at the time of writing.",https://cdn-attachments.timesofmalta.com/8c38027bfd6ef6be6b770675bfe22a53a0ef65f6-1736076930-81e33042-1920x1280.jpg,Emergency crews work at the site. Photo: Police CMRU,2025-07-03 15:12:27.568604+00,"{Accident,Birkirkara,National,Traffic}",{},1,7am,05/01/2025,05/01/2025 7:00,High,1,0,Morning (06:00-12:00),no,no,yes
3747,https://timesofmalta.com/article/a-true-gentleman-tributes-paid-crash-victim-alejandro-brincat-25.1103369,Times of Malta,https://timesofmalta.com,'A true gentleman': Tributes paid to crash victim Alejandro Brincat,Mtarfa man was talented footballer and father of two,Times of Malta,07/01/2025,"Tributes have been paid to a talented footballer who was killed in a car crash in Attard on Monday night. The crash happened on the Mdina road at around 9pm when the car driven by Alejandro Brincat jumped the crash barrers and smashed into a tree and signpost. The 25-year-old's death triggered an outpouring of grief from friends and family, with many expressing sorrow for the loss of a father of two young girls.  A midfielder with Vittoriosa Stars, several football clubs and associations in the local football community took to social media to express their sorrow at Brincat's death.  His club said they were “heartbroken” at his passing.  “Alejandro was a true gentleman and a very respected player within the team. Our number #99 will be deeply missed by all of us and also for sure by those who knew him,” Vittoriosa Stars said in a post on social media.  “Our thoughts and prayers are with his family during this difficult time. May he rest in peace.”   Lawyer Robert Thake said that while many were remembering Brincat for his success on the football pitch, little was being said about what a dedicated father he was.  ""Alejandro fought like hell - but with dignity - to spend as much time as he could with his daughter, and after over two years of fighting in court he finally got to spend Christmas Day with his daughter,"" he said.  He is survived by his daughters Ella and Kyra.",https://cdn-attachments.timesofmalta.com/2c1b77c2f19d2267a8bdbafb1f4822ceadca1354-1736239906-327e028b-1920x1280.png,Tributes poured in mourning the death of Alejandro Brincat. Photos: Facebook,2025-07-03 15:12:22.652517+00,"{Accident,Community,National}",{},1,9pm,06/01/2025,06/01/2025 21:00,High,0,3,Evening (18:00-00:00),no,no,yes
3749,https://timesofmalta.com/article/two-hurt-one-critically-hit-pickup-fgura.1103370,Times of Malta,https://timesofmalta.com,"Two hurt, one critically, after being hit by pickup in Fgura",Women rushed to hospital following 8pm Triq Hompesch incident,Times of Malta,07/01/2025,"Two women were badly injured when they were hit by a pickup truck in Fgura on Monday evening. The victims, who are aged 34 and 24 and Nepalese nationals, were on Triq Hompesh at around 8pm when a Toyota Hilux driven by a 20-year-old woman from Birżebbuġa hit them. Both women were given first aid on-site and rushed to Mater Dei Hospital by ambulance. The 24-year-old victim suffered serious injuries and is in a critical condition. The 34-year-old was grievously injured. Magistrate Ian Farrugia is leading a probe into the incident. The incident was one of two major crashes reported on Monday night. In a separate incident, a 25-year-old died after smashing into a tree and signpost in Attard.",https://cdn-attachments.timesofmalta.com/11110f1c6b1750d06557998751add066fd65d5b9-1736239069-fe170d02-1920x1280.jpg,Ambulances at Mater De Hospital's emergency department.,2025-07-03 15:12:23.142899+00,"{Accident,Fgura,National,Traffic}",{},1,8pm,06/01/2025,06/01/2025 20:00,High,0,4,Evening (18:00-00:00),no,no,yes
3699,https://timesofmalta.com/article/today-front-pages-january-8-2025.1103404,Times of Malta,https://timesofmalta.com,"Today's front pages – January 8, 2025",The top stories in Malta's newspapers,Times of Malta,08/01/2025,"The following are the top stories in Malta's newspapers on Wednesday. All newspapers lead with news that Alejandro Brincat, 25, died when the car he was driving jumped a crash barrier in Attard and smashed into a tree and a signpost late on Monday. Times of Malta also reports on its front page that environmental activists and the Opposition expressed their shock at former Planning Authority CEO Johann Buttigieg’s reappointment. The Malta Independent meanwhile reports that Buttigieg officially found out about his appointment as PA CEO through the media.  MaltaToday leads with data showing that applications for planning permits increased by 12% for 2024. In-Nazzjon publishes comments by PN leader Bernard Grech who insisted that the Attorney General should publish the 17 Black inquiry.  L-orizzont focuses on the government's presentation of the island's plan for energy and climate to the European Commission.",https://cdn-attachments.timesofmalta.com/46443f9f0a372d046e1cfdf631042589d0d27043-1736320971-9d1300bd-1920x1280.jpg,File photo: Times of Malta,2025-07-03 15:12:10.927905+00,"{""17 Black"",Accident,Attard,Energy,National,""Planning Authority"",Pn}",{},1,,06/01/2025,06/01/2025 0:00,Medium,0,48,Night (00:00-06:00),no,no,yes
